user_id,week,team1,team2,user_prob,game_outcome
0,1,TB,DAL,0.77,1
1,1,DET,SF,0.37,0
1,1,CIN,MIN,0.41,1
1,1,IND,SEA,0.41,0
1,1,NO,GB,0.42,1
1,1,OAK,BAL,0.43,1
1,1,HOU,JAX,0.44,1
1,1,NYG,DEN,0.47,0
1,1,WSH,LAC,0.54,0
1,1,NE,MIA,0.57,0
1,1,CAR,NYJ,0.58,1
1,1,ATL,PHI,0.6,0
1,1,KC,CLE,0.6,1
1,1,TEN,ARI,0.62,0
1,1,BUF,PIT,0.68,0
1,1,LAR,CHI,0.69,1
1,2,NYJ,NE,0.37,0
1,2,JAX,DEN,0.37,0
1,2,PHI,SF,0.38,0
1,2,IND,LAR,0.4,0
1,2,LAC,DAL,0.45,0
1,2,MIA,BUF,0.45,0
1,2,BAL,KC,0.45,1
1,2,ARI,MIN,0.54,1
1,2,CAR,NO,0.61,1
1,2,CHI,CIN,0.61,1
1,2,SEA,TEN,0.62,0
1,2,PIT,OAK,0.7,0
1,2,TB,ATL,0.76,1
1,2,GB,DET,0.76,1
1,2,CLE,HOU,0.83,1
2,1,NO,GB,0.23,1
2,1,DET,SF,0.25,0
2,1,IND,SEA,0.3,0
2,1,HOU,JAX,0.37,1
2,1,NYG,DEN,0.4,0
2,1,CIN,MIN,0.4,1
2,1,OAK,BAL,0.4,1
2,1,WSH,LAC,0.4,0
2,1,ATL,PHI,0.4,0
2,1,NE,MIA,0.54,0
2,1,CAR,NYJ,0.65,1
2,1,KC,CLE,0.7,1
2,1,TEN,ARI,0.7,0
2,1,LAR,CHI,0.74,1
2,1,BUF,PIT,0.75,0
2,1,TB,DAL,0.75,1
2,2,JAX,DEN,0.35,0
2,2,NYJ,NE,0.35,0
2,2,CAR,NO,0.35,1
2,2,BAL,KC,0.4,1
2,2,IND,LAR,0.4,0
2,2,MIA,BUF,0.45,0
2,2,CHI,CIN,0.45,1
2,2,PHI,SF,0.53,0
2,2,PIT,OAK,0.55,0
2,2,WSH,NYG,0.55,1
2,2,LAC,DAL,0.55,0
2,2,ARI,MIN,0.56,1
2,2,SEA,TEN,0.6,0
2,2,GB,DET,0.75,1
2,2,CLE,HOU,0.85,1
2,2,TB,ATL,0.85,1
2,3,HOU,CAR,0.37,0
3,1,NO,GB,0.15,1
3,1,DET,SF,0.19,0
3,1,CAR,NYJ,0.2,1
3,1,WSH,LAC,0.2,0
3,1,OAK,BAL,0.2,1
3,1,HOU,JAX,0.29,1
3,1,IND,SEA,0.3,0
3,1,CIN,MIN,0.3,1
3,1,NE,MIA,0.4,0
3,1,ATL,PHI,0.7,0
3,1,LAR,CHI,0.7,1
3,1,NYG,DEN,0.75,0
3,1,TEN,ARI,0.8,0
3,1,KC,CLE,0.81,1
3,1,TB,DAL,1.0,1
3,1,BUF,PIT,1.0,0
4,1,DET,SF,0.33,0
4,1,HOU,JAX,0.38,1
4,1,OAK,BAL,0.42,1
4,1,WSH,LAC,0.46,0
4,1,IND,SEA,0.46,0
4,1,NE,MIA,0.48,0
4,1,NO,GB,0.51,1
4,1,CAR,NYJ,0.53,1
4,1,CIN,MIN,0.53,1
4,1,NYG,DEN,0.54,0
4,1,ATL,PHI,0.58,0
4,1,LAR,CHI,0.6,1
4,1,TEN,ARI,0.63,0
4,1,KC,CLE,0.65,1
4,1,TB,DAL,0.74,1
4,1,BUF,PIT,0.74,0
4,2,BAL,KC,0.35,1
4,2,CAR,NO,0.36,1
4,2,JAX,DEN,0.36,0
4,2,IND,LAR,0.38,0
4,2,MIA,BUF,0.4,0
4,2,PHI,SF,0.4,0
4,2,NYJ,NE,0.43,0
4,2,GB,DET,0.49,1
4,2,WSH,NYG,0.52,1
4,2,CHI,CIN,0.53,1
4,2,LAC,DAL,0.57,0
4,2,PIT,OAK,0.58,0
4,2,ARI,MIN,0.66,1
4,2,SEA,TEN,0.67,0
4,2,TB,ATL,0.75,1
4,2,CLE,HOU,0.82,1
4,3,HOU,CAR,0.24,0
5,1,DET,SF,0.0,0
5,1,NYG,DEN,0.33,0
5,1,CIN,MIN,0.39,1
5,1,IND,SEA,0.4,0
5,1,OAK,BAL,0.43,1
5,1,TEN,ARI,0.45,0
5,1,HOU,JAX,0.48,1
5,1,WSH,LAC,0.54,0
5,1,CAR,NYJ,0.61,1
5,1,NE,MIA,0.7,0
5,1,ATL,PHI,0.71,0
5,1,BUF,PIT,1.0,0
5,1,KC,CLE,1.0,1
5,1,TB,DAL,1.0,1
5,1,LAR,CHI,1.0,1
6,1,OAK,BAL,0.2,1
6,1,DET,SF,0.23,0
6,1,IND,SEA,0.32,0
6,1,NYG,DEN,0.39,0
6,1,WSH,LAC,0.42,0
6,1,CAR,NYJ,0.44,1
6,1,TEN,ARI,0.45,0
6,1,HOU,JAX,0.45,1
6,1,NO,GB,0.52,1
6,1,CIN,MIN,0.59,1
6,1,NE,MIA,0.62,0
6,1,TB,DAL,0.64,1
6,1,ATL,PHI,0.69,0
6,1,LAR,CHI,0.82,1
6,1,BUF,PIT,0.83,0
6,1,KC,CLE,0.93,1
7,3,HOU,CAR,0.29,0
8,2,JAX,DEN,0.23,0
8,2,MIA,BUF,0.3,0
8,2,IND,LAR,0.5,0
8,2,WSH,NYG,0.8,1
8,2,CLE,HOU,1.0,1
9,1,OAK,BAL,0.3,1
9,1,NYG,DEN,0.34,0
9,1,NE,MIA,0.34,0
9,1,LAR,CHI,0.66,1
9,1,NO,GB,0.66,1
9,1,KC,CLE,0.8,1
9,1,TB,DAL,0.9,1
9,2,NYJ,NE,0.13,0
9,2,JAX,DEN,0.16,0
9,2,WSH,NYG,0.6,1
9,2,ARI,MIN,0.81,1
9,2,SEA,TEN,0.87,0
9,2,GB,DET,0.92,1
10,1,DET,SF,0.25,0
10,1,HOU,JAX,0.3,1
10,1,NE,MIA,0.3,0
10,1,OAK,BAL,0.3,1
10,1,IND,SEA,0.4,0
10,1,CIN,MIN,0.4,1
10,1,BUF,PIT,0.4,0
10,1,NO,GB,0.4,1
10,1,WSH,LAC,0.55,0
10,1,NYG,DEN,0.55,0
10,1,ATL,PHI,0.55,0
10,1,TEN,ARI,0.6,0
10,1,LAR,CHI,0.6,1
10,1,KC,CLE,0.75,1
10,1,TB,DAL,0.8,1
10,1,CAR,NYJ,0.8,1
10,2,CAR,NO,0.3,1
10,2,PHI,SF,0.35,0
10,2,JAX,DEN,0.4,0
10,2,MIA,BUF,0.4,0
10,2,IND,LAR,0.45,0
10,2,BAL,KC,0.45,1
10,2,CHI,CIN,0.45,1
10,2,NYJ,NE,0.55,0
10,2,WSH,NYG,0.55,1
10,2,SEA,TEN,0.6,0
10,2,LAC,DAL,0.62,0
10,2,GB,DET,0.7,1
10,2,PIT,OAK,0.7,0
10,2,CLE,HOU,0.75,1
10,2,ARI,MIN,0.75,1
10,2,TB,ATL,1.0,1
10,3,HOU,CAR,0.3,0
11,1,OAK,BAL,0.57,1
11,2,GB,DET,1.0,1
12,1,WSH,LAC,0.39,0
12,1,TEN,ARI,0.4,0
12,1,NO,GB,0.4,1
12,1,OAK,BAL,0.4,1
12,1,ATL,PHI,0.4,0
12,1,DET,SF,0.45,0
12,1,BUF,PIT,0.45,0
12,1,NE,MIA,0.46,0
12,1,CIN,MIN,0.46,1
12,1,NYG,DEN,0.47,0
12,1,TB,DAL,0.48,1
12,1,HOU,JAX,0.54,1
12,1,IND,SEA,0.55,0
12,1,KC,CLE,0.57,1
12,1,CAR,NYJ,0.57,1
12,1,LAR,CHI,0.62,1
13,2,CAR,NO,0.25,1
13,2,BAL,KC,0.35,1
13,2,CHI,CIN,0.35,1
13,2,PIT,OAK,0.45,0
13,2,MIA,BUF,0.45,0
13,2,JAX,DEN,0.46,0
13,2,IND,LAR,0.52,0
13,2,NYJ,NE,0.53,0
13,2,ARI,MIN,0.55,1
13,2,PHI,SF,0.6,0
13,2,CLE,HOU,0.6,1
13,2,WSH,NYG,0.7,1
13,2,LAC,DAL,0.7,0
13,2,SEA,TEN,0.75,0
13,2,TB,ATL,0.75,1
14,1,DET,SF,0.34,0
14,1,HOU,JAX,0.36,1
14,1,NO,GB,0.37,1
14,1,IND,SEA,0.43,0
14,1,NYG,DEN,0.45,0
14,1,CIN,MIN,0.49,1
14,1,WSH,LAC,0.53,0
14,1,CAR,NYJ,0.55,1
14,1,NE,MIA,0.55,0
14,1,OAK,BAL,0.61,1
14,1,TEN,ARI,0.64,0
14,1,BUF,PIT,0.64,0
14,1,LAR,CHI,0.66,1
14,1,ATL,PHI,0.67,0
14,1,KC,CLE,0.76,1
14,1,TB,DAL,0.78,1
14,2,JAX,DEN,0.28,0
14,2,IND,LAR,0.4,0
14,2,NYJ,NE,0.45,0
14,2,CAR,NO,0.45,1
14,2,BAL,KC,0.51,1
14,2,MIA,BUF,0.53,0
14,2,LAC,DAL,0.54,0
14,2,PHI,SF,0.55,0
14,2,WSH,NYG,0.57,1
14,2,CHI,CIN,0.6,1
14,2,ARI,MIN,0.67,1
14,2,PIT,OAK,0.68,0
14,2,CLE,HOU,0.7,1
14,2,TB,ATL,0.73,1
14,2,SEA,TEN,0.76,0
14,2,GB,DET,0.78,1
14,3,HOU,CAR,0.37,0
15,2,BAL,KC,0.2,1
15,2,JAX,DEN,0.25,0
15,2,NYJ,NE,0.26,0
15,2,PHI,SF,0.3,0
15,2,MIA,BUF,0.4,0
15,2,CHI,CIN,0.4,1
15,2,IND,LAR,0.4,0
15,2,PIT,OAK,0.55,0
15,2,WSH,NYG,0.6,1
15,2,CAR,NO,0.6,1
15,2,LAC,DAL,0.6,0
15,2,ARI,MIN,0.63,1
15,2,SEA,TEN,0.65,0
15,2,GB,DET,0.86,1
15,2,CLE,HOU,0.9,1
15,2,TB,ATL,0.9,1
16,2,NYJ,NE,0.0,0
16,2,JAX,DEN,0.18,0
16,2,BAL,KC,0.27,1
16,2,IND,LAR,0.29,0
16,2,CAR,NO,0.32,1
16,2,LAC,DAL,0.42,0
16,2,CHI,CIN,0.43,1
16,2,MIA,BUF,0.44,0
16,2,PIT,OAK,0.45,0
16,2,WSH,NYG,0.48,1
16,2,SEA,TEN,0.56,0
16,2,GB,DET,0.57,1
16,2,PHI,SF,0.57,0
16,2,ARI,MIN,0.64,1
16,2,CLE,HOU,1.0,1
16,2,TB,ATL,1.0,1
17,1,HOU,JAX,0.12,1
17,1,DET,SF,0.19,0
17,1,NO,GB,0.34,1
17,1,OAK,BAL,0.4,1
17,1,IND,SEA,0.44,0
17,1,NE,MIA,0.46,0
17,1,TEN,ARI,0.47,0
17,1,WSH,LAC,0.47,0
17,1,NYG,DEN,0.5,0
17,1,CIN,MIN,0.58,1
17,1,ATL,PHI,0.59,0
17,1,CAR,NYJ,0.65,1
17,1,BUF,PIT,0.72,0
17,1,TB,DAL,0.82,1
17,1,KC,CLE,1.0,1
17,1,LAR,CHI,1.0,1
17,2,JAX,DEN,0.22,0
17,2,NYJ,NE,0.34,0
17,2,CAR,NO,0.34,1
17,2,WSH,NYG,0.4,1
17,2,CHI,CIN,0.43,1
17,2,BAL,KC,0.53,1
17,2,PHI,SF,0.54,0
17,2,IND,LAR,0.54,0
17,2,MIA,BUF,0.58,0
17,2,SEA,TEN,0.6,0
17,2,LAC,DAL,0.66,0
17,2,PIT,OAK,0.68,0
17,2,ARI,MIN,0.71,1
17,2,CLE,HOU,0.82,1
17,2,TB,ATL,1.0,1
17,2,GB,DET,1.0,1
17,3,HOU,CAR,0.08,0
18,1,NO,GB,0.1,1
18,1,DET,SF,0.2,0
18,1,HOU,JAX,0.35,1
18,1,NE,MIA,0.4,0
18,1,CIN,MIN,0.42,1
18,1,WSH,LAC,0.55,0
18,1,KC,CLE,0.56,1
18,1,OAK,BAL,0.57,1
18,1,TEN,ARI,0.58,0
18,1,IND,SEA,0.6,0
18,1,BUF,PIT,0.63,0
18,1,NYG,DEN,0.64,0
18,1,CAR,NYJ,0.67,1
18,1,ATL,PHI,0.71,0
18,1,LAR,CHI,0.73,1
18,2,CAR,NO,0.18,1
18,2,JAX,DEN,0.22,0
18,2,NYJ,NE,0.26,0
18,2,IND,LAR,0.35,0
18,2,MIA,BUF,0.35,0
18,2,WSH,NYG,0.4,1
18,2,BAL,KC,0.45,1
18,2,CHI,CIN,0.45,1
18,2,PHI,SF,0.45,0
18,2,PIT,OAK,0.51,0
18,2,LAC,DAL,0.53,0
18,2,SEA,TEN,0.56,0
18,2,TB,ATL,0.7,1
18,2,GB,DET,0.7,1
18,2,CLE,HOU,0.78,1
18,2,ARI,MIN,0.82,1
18,3,HOU,CAR,0.34,0
19,1,HOU,JAX,0.3,1
19,1,NO,GB,0.35,1
19,1,WSH,LAC,0.37,0
19,1,OAK,BAL,0.38,1
19,1,DET,SF,0.42,0
19,1,NE,MIA,0.45,0
19,1,IND,SEA,0.45,0
19,1,ATL,PHI,0.47,0
19,1,NYG,DEN,0.48,0
19,1,CAR,NYJ,0.52,1
19,1,TEN,ARI,0.53,0
19,1,CIN,MIN,0.58,1
19,1,KC,CLE,0.6,1
19,1,TB,DAL,0.66,1
19,1,LAR,CHI,0.67,1
19,1,BUF,PIT,0.76,0
19,2,CAR,NO,0.31,1
19,2,MIA,BUF,0.35,0
19,2,BAL,KC,0.37,1
19,2,CHI,CIN,0.38,1
19,2,JAX,DEN,0.4,0
19,2,IND,LAR,0.47,0
19,2,PIT,OAK,0.47,0
19,2,NYJ,NE,0.48,0
19,2,ARI,MIN,0.53,1
19,2,SEA,TEN,0.55,0
19,2,PHI,SF,0.55,0
19,2,WSH,NYG,0.65,1
19,2,LAC,DAL,0.67,0
19,2,GB,DET,0.7,1
19,2,TB,ATL,0.75,1
19,2,CLE,HOU,0.86,1
19,3,HOU,CAR,0.33,0
20,1,DET,SF,0.34,0
20,1,OAK,BAL,0.4,1
20,1,HOU,JAX,0.41,1
20,1,NO,GB,0.42,1
20,1,CIN,MIN,0.47,1
20,1,IND,SEA,0.49,0
20,1,NYG,DEN,0.5,0
20,1,NE,MIA,0.57,0
20,1,WSH,LAC,0.58,0
20,1,ATL,PHI,0.64,0
20,1,CAR,NYJ,0.65,1
20,1,TEN,ARI,0.66,0
20,1,BUF,PIT,0.72,0
20,1,LAR,CHI,0.73,1
20,1,TB,DAL,0.74,1
20,1,KC,CLE,0.75,1
21,1,DET,SF,0.21,0
21,1,NO,GB,0.22,1
21,1,CAR,NYJ,0.26,1
21,1,OAK,BAL,0.28,1
21,1,TEN,ARI,0.3,0
21,1,WSH,LAC,0.33,0
21,1,HOU,JAX,0.36,1
21,1,IND,SEA,0.58,0
21,1,CIN,MIN,0.59,1
21,1,NE,MIA,0.66,0
21,1,NYG,DEN,0.67,0
21,1,ATL,PHI,0.68,0
21,1,KC,CLE,0.77,1
21,1,LAR,CHI,0.8,1
21,1,TB,DAL,0.82,1
21,1,BUF,PIT,0.84,0
21,2,CAR,NO,0.23,1
21,2,BAL,KC,0.26,1
21,2,JAX,DEN,0.27,0
21,2,IND,LAR,0.3,0
21,2,MIA,BUF,0.31,0
21,2,LAC,DAL,0.34,0
21,2,PHI,SF,0.34,0
21,2,NYJ,NE,0.6,0
21,2,CLE,HOU,0.63,1
21,2,PIT,OAK,0.64,0
21,2,CHI,CIN,0.64,1
21,2,ARI,MIN,0.7,1
21,2,SEA,TEN,0.77,0
21,2,WSH,NYG,0.78,1
21,2,TB,ATL,1.0,1
21,2,GB,DET,1.0,1
21,3,HOU,CAR,0.34,0
22,1,DET,SF,0.22,0
22,1,HOU,JAX,0.28,1
22,1,NYG,DEN,0.37,0
22,1,CIN,MIN,0.38,1
22,1,IND,SEA,0.4,0
22,1,OAK,BAL,0.4,1
22,1,NO,GB,0.43,1
22,1,TB,DAL,0.45,1
22,1,WSH,LAC,0.47,0
22,1,NE,MIA,0.48,0
22,1,LAR,CHI,0.55,1
22,1,CAR,NYJ,0.57,1
22,1,TEN,ARI,0.59,0
22,1,BUF,PIT,0.59,0
22,1,ATL,PHI,0.69,0
22,1,KC,CLE,0.77,1
23,2,CAR,NO,0.3,1
23,2,NYJ,NE,0.3,0
23,2,JAX,DEN,0.32,0
23,2,MIA,BUF,0.35,0
23,2,IND,LAR,0.37,0
23,2,BAL,KC,0.38,1
23,2,PHI,SF,0.39,0
23,2,CHI,CIN,0.53,1
23,2,LAC,DAL,0.55,0
23,2,PIT,OAK,0.6,0
23,2,WSH,NYG,0.65,1
23,2,ARI,MIN,0.67,1
23,2,SEA,TEN,0.73,0
23,2,TB,ATL,0.8,1
23,2,GB,DET,0.81,1
23,2,CLE,HOU,0.85,1
23,3,HOU,CAR,0.26,0
24,1,DET,SF,0.25,0
24,1,IND,SEA,0.3,0
24,1,OAK,BAL,0.3,1
24,1,WSH,LAC,0.4,0
24,1,CIN,MIN,0.4,1
24,1,CAR,NYJ,0.6,1
24,1,NE,MIA,0.6,0
24,1,NYG,DEN,0.65,0
24,1,TB,DAL,0.66,1
24,1,KC,CLE,0.66,1
24,1,BUF,PIT,0.72,0
24,1,TEN,ARI,0.75,0
24,1,ATL,PHI,0.75,0
24,1,LAR,CHI,0.8,1
25,2,NYJ,NE,0.0,0
25,2,CAR,NO,0.0,1
25,2,JAX,DEN,0.15,0
25,2,IND,LAR,0.35,0
25,2,BAL,KC,0.35,1
25,2,PHI,SF,0.4,0
25,2,MIA,BUF,0.4,0
25,2,LAC,DAL,0.45,0
25,2,PIT,OAK,0.45,0
25,2,WSH,NYG,0.55,1
25,2,CHI,CIN,0.6,1
25,2,SEA,TEN,0.8,0
25,2,GB,DET,0.8,1
25,2,ARI,MIN,0.8,1
25,2,CLE,HOU,1.0,1
25,2,TB,ATL,1.0,1
25,3,HOU,CAR,0.4,0
26,2,GB,DET,1.0,1
27,3,HOU,CAR,0.3,0
28,1,CIN,MIN,0.2,1
28,1,HOU,JAX,0.22,1
28,1,OAK,BAL,0.33,1
28,1,NO,GB,0.34,1
28,1,DET,SF,0.34,0
28,1,IND,SEA,0.37,0
28,1,NYG,DEN,0.39,0
28,1,WSH,LAC,0.4,0
28,1,TEN,ARI,0.55,0
28,1,CAR,NYJ,0.65,1
28,1,NE,MIA,0.7,0
28,1,ATL,PHI,0.73,0
28,1,TB,DAL,0.85,1
28,1,BUF,PIT,0.86,0
28,1,LAR,CHI,0.88,1
28,1,KC,CLE,0.89,1
28,2,JAX,DEN,0.11,0
28,2,CAR,NO,0.11,1
28,2,NYJ,NE,0.15,0
28,2,PHI,SF,0.24,0
28,2,IND,LAR,0.24,0
28,2,BAL,KC,0.26,1
28,2,LAC,DAL,0.27,0
28,2,CHI,CIN,0.33,1
28,2,MIA,BUF,0.34,0
28,2,WSH,NYG,0.78,1
28,2,SEA,TEN,0.82,0
28,2,ARI,MIN,0.86,1
28,2,PIT,OAK,0.87,0
28,2,GB,DET,0.88,1
28,2,TB,ATL,0.9,1
28,2,CLE,HOU,0.94,1
28,3,HOU,CAR,0.21,0
29,2,JAX,DEN,0.3,0
29,2,CAR,NO,0.37,1
29,2,NYJ,NE,0.37,0
29,2,IND,LAR,0.37,0
29,2,BAL,KC,0.41,1
29,2,MIA,BUF,0.46,0
29,2,PHI,SF,0.47,0
29,2,CHI,CIN,0.52,1
29,2,LAC,DAL,0.54,0
29,2,PIT,OAK,0.66,0
29,2,SEA,TEN,0.72,0
29,2,ARI,MIN,0.76,1
29,2,GB,DET,0.77,1
29,2,CLE,HOU,0.9,1
29,2,TB,ATL,0.91,1
29,3,HOU,CAR,0.21,0
30,1,CIN,MIN,0.31,1
30,1,NO,GB,0.33,1
30,1,DET,SF,0.39,0
30,1,ATL,PHI,0.4,0
30,1,HOU,JAX,0.44,1
30,1,IND,SEA,0.46,0
30,1,OAK,BAL,0.49,1
30,1,CAR,NYJ,0.56,1
30,1,WSH,LAC,0.57,0
30,1,KC,CLE,0.6,1
30,1,LAR,CHI,0.64,1
30,1,BUF,PIT,0.65,0
30,1,NE,MIA,0.69,0
30,1,NYG,DEN,0.73,0
30,1,TB,DAL,1.0,1
30,1,TEN,ARI,1.0,0
31,1,DET,SF,0.29,0
31,1,OAK,BAL,0.35,1
31,1,HOU,JAX,0.36,1
31,1,NO,GB,0.36,1
31,1,NYG,DEN,0.45,0
31,1,IND,SEA,0.46,0
31,1,CIN,MIN,0.47,1
31,1,WSH,LAC,0.53,0
31,1,NE,MIA,0.54,0
31,1,CAR,NYJ,0.62,1
31,1,TEN,ARI,0.66,0
31,1,LAR,CHI,0.68,1
31,1,ATL,PHI,0.69,0
31,1,KC,CLE,0.73,1
31,1,BUF,PIT,0.77,0
31,1,TB,DAL,0.84,1
32,1,DET,SF,0.2,0
32,1,NO,GB,0.23,1
32,1,HOU,JAX,0.25,1
32,1,NYG,DEN,0.38,0
32,1,NE,MIA,0.4,0
32,1,CAR,NYJ,0.41,1
32,1,ATL,PHI,0.41,0
32,1,IND,SEA,0.43,0
32,1,WSH,LAC,0.44,0
32,1,TEN,ARI,0.44,0
32,1,OAK,BAL,0.57,1
32,1,LAR,CHI,0.6,1
32,1,KC,CLE,0.73,1
32,1,BUF,PIT,0.81,0
33,2,JAX,DEN,0.19,0
33,2,CAR,NO,0.32,1
33,2,NYJ,NE,0.36,0
33,2,IND,LAR,0.39,0
33,2,CHI,CIN,0.39,1
33,2,PHI,SF,0.4,0
33,2,LAC,DAL,0.47,0
33,2,MIA,BUF,0.54,0
33,2,BAL,KC,0.57,1
33,2,PIT,OAK,0.62,0
33,2,GB,DET,0.66,1
33,2,ARI,MIN,0.71,1
33,2,SEA,TEN,0.76,0
33,2,WSH,NYG,0.79,1
33,2,CLE,HOU,0.87,1
33,2,TB,ATL,1.0,1
33,3,HOU,CAR,0.61,0
34,1,IND,SEA,0.35,0
34,1,DET,SF,0.4,0
34,1,CIN,MIN,0.43,1
34,1,NO,GB,0.45,1
34,1,HOU,JAX,0.45,1
34,1,NYG,DEN,0.45,0
34,1,OAK,BAL,0.45,1
34,1,ATL,PHI,0.45,0
34,1,WSH,LAC,0.5,0
34,1,NE,MIA,0.52,0
34,1,CAR,NYJ,0.6,1
34,1,TEN,ARI,0.6,0
34,1,KC,CLE,0.6,1
34,1,LAR,CHI,0.6,1
34,1,BUF,PIT,0.65,0
34,1,TB,DAL,0.8,1
35,1,DET,SF,0.35,0
35,1,OAK,BAL,0.4,1
35,1,NO,GB,0.41,1
35,1,WSH,LAC,0.55,0
35,1,NYG,DEN,0.55,0
35,1,HOU,JAX,0.55,1
35,1,KC,CLE,0.55,1
35,1,CAR,NYJ,0.55,1
35,1,IND,SEA,0.55,0
35,1,ATL,PHI,0.57,0
35,1,CIN,MIN,0.6,1
35,1,TEN,ARI,0.6,0
35,1,NE,MIA,0.65,0
35,1,BUF,PIT,0.75,0
35,1,TB,DAL,0.75,1
35,1,LAR,CHI,0.75,1
36,1,DET,SF,0.2,0
36,1,HOU,JAX,0.25,1
36,1,NYG,DEN,0.3,0
36,1,CIN,MIN,0.3,1
36,1,ATL,PHI,0.35,0
36,1,IND,SEA,0.35,0
36,1,NO,GB,0.35,1
36,1,NE,MIA,0.4,0
36,1,OAK,BAL,0.45,1
36,1,CAR,NYJ,0.55,1
36,1,TEN,ARI,0.6,0
36,1,KC,CLE,0.6,1
36,1,WSH,LAC,0.7,0
36,1,LAR,CHI,0.75,1
36,1,BUF,PIT,0.8,0
36,2,JAX,DEN,0.0,0
36,2,BAL,KC,0.2,1
36,2,NYJ,NE,0.2,0
36,2,PHI,SF,0.2,0
36,2,IND,LAR,0.3,0
36,2,CAR,NO,0.3,1
36,2,CHI,CIN,0.35,1
36,2,MIA,BUF,0.39,0
36,2,LAC,DAL,0.4,0
36,2,PIT,OAK,0.55,0
36,2,WSH,NYG,0.6,1
36,2,SEA,TEN,0.6,0
36,2,GB,DET,0.6,1
36,2,ARI,MIN,0.7,1
36,2,TB,ATL,1.0,1
36,2,CLE,HOU,1.0,1
36,3,HOU,CAR,0.0,0
37,1,OAK,BAL,0.35,1
37,1,DET,SF,0.37,0
37,1,NO,GB,0.37,1
37,1,IND,SEA,0.39,0
37,1,CIN,MIN,0.41,1
37,1,HOU,JAX,0.45,1
37,1,NYG,DEN,0.47,0
37,1,NE,MIA,0.54,0
37,1,WSH,LAC,0.6,0
37,1,TEN,ARI,0.6,0
37,1,CAR,NYJ,0.62,1
37,1,ATL,PHI,0.62,0
37,1,BUF,PIT,0.63,0
37,1,KC,CLE,0.66,1
37,1,LAR,CHI,0.7,1
37,1,TB,DAL,0.8,1
37,2,BAL,KC,0.27,1
37,2,NYJ,NE,0.28,0
37,2,CAR,NO,0.36,1
37,2,IND,LAR,0.36,0
37,2,JAX,DEN,0.36,0
37,2,MIA,BUF,0.37,0
37,2,PHI,SF,0.4,0
37,2,CHI,CIN,0.47,1
37,2,LAC,DAL,0.53,0
37,2,WSH,NYG,0.53,1
37,2,ARI,MIN,0.62,1
37,2,SEA,TEN,0.63,0
37,2,PIT,OAK,0.64,0
37,2,GB,DET,0.79,1
37,2,CLE,HOU,0.8,1
37,2,TB,ATL,0.81,1
37,3,HOU,CAR,0.3,0
38,1,DET,SF,0.0,0
38,1,OAK,BAL,0.38,1
38,1,HOU,JAX,0.4,1
38,1,NO,GB,0.41,1
38,1,CIN,MIN,0.45,1
38,1,NYG,DEN,0.46,0
38,1,IND,SEA,0.52,0
38,1,WSH,LAC,0.57,0
38,1,NE,MIA,0.66,0
38,1,TEN,ARI,0.69,0
38,1,ATL,PHI,0.7,0
38,1,CAR,NYJ,0.77,1
38,1,KC,CLE,0.81,1
38,1,LAR,CHI,0.83,1
38,1,TB,DAL,1.0,1
38,1,BUF,PIT,1.0,0
38,2,WSH,NYG,0.41,1
38,2,LAC,DAL,0.5,0
38,2,ARI,MIN,0.51,1
38,2,NYJ,NE,0.51,0
38,2,CAR,NO,0.52,1
38,2,IND,LAR,0.52,0
38,2,CHI,CIN,0.52,1
38,2,MIA,BUF,0.53,0
38,2,PHI,SF,0.54,0
38,2,JAX,DEN,0.54,0
38,2,SEA,TEN,0.82,0
38,2,PIT,OAK,0.83,0
38,2,TB,ATL,0.84,1
38,2,CLE,HOU,0.86,1
38,2,GB,DET,1.0,1
38,2,BAL,KC,1.0,1
38,3,HOU,CAR,0.17,0
39,1,NO,GB,0.0,1
39,1,DET,SF,0.0,0
39,1,CIN,MIN,0.2,1
39,1,OAK,BAL,0.22,1
39,1,NYG,DEN,0.57,0
39,1,NE,MIA,0.6,0
39,1,ATL,PHI,0.65,0
39,1,WSH,LAC,0.65,0
39,1,TEN,ARI,0.65,0
39,1,IND,SEA,0.75,0
39,1,TB,DAL,0.8,1
39,1,HOU,JAX,0.85,1
39,1,BUF,PIT,0.88,0
39,1,KC,CLE,1.0,1
39,1,CAR,NYJ,1.0,1
39,1,LAR,CHI,1.0,1
39,2,JAX,DEN,0.0,0
39,2,CAR,NO,0.15,1
39,2,MIA,BUF,0.16,0
39,2,NYJ,NE,0.19,0
39,2,WSH,NYG,0.2,1
39,2,IND,LAR,0.24,0
39,2,BAL,KC,0.35,1
39,2,CHI,CIN,0.36,1
39,2,PHI,SF,0.36,0
39,2,LAC,DAL,0.36,0
39,2,ARI,MIN,0.7,1
39,2,PIT,OAK,0.85,0
39,2,TB,ATL,0.86,1
39,2,CLE,HOU,1.0,1
39,2,SEA,TEN,1.0,0
39,2,GB,DET,1.0,1
39,3,HOU,CAR,0.31,0
40,1,NO,GB,0.0,1
40,1,DET,SF,0.0,0
40,1,OAK,BAL,0.44,1
40,1,IND,SEA,0.45,0
40,1,NYG,DEN,0.45,0
40,1,HOU,JAX,0.48,1
40,1,CIN,MIN,0.48,1
40,1,ATL,PHI,0.52,0
40,1,WSH,LAC,0.52,0
40,1,TEN,ARI,0.52,0
40,1,NE,MIA,0.58,0
40,1,BUF,PIT,0.6,0
40,1,CAR,NYJ,0.6,1
